link_id,page_no,link_text,surrounding_text,link_destination,link_domain,jade_link
4325,793,"(1952)86 CLR 358,","offence with which the defendant is charged(Stapleton v The Queen (1952)86 CLR 358, 370; [1952]HCA 56). Queensland Supreme and District Courts Criminal Directions",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1952014468&pubNum=3586&originatingDoc=I7b0d1e80879e11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=ee4329a2fbf3444d9e7edf53f5274424&contextData=(sc.Default)&comp=wlau,thomsonreuters,NA: thomsonreuters
4326,793,370;,"the defendant is charged(Stapleton v The Queen (1952)86 CLR 358, 370; [1952]HCA 56). Queensland Supreme and District Courts Criminal Directions Benchbook",https://jade.io/article/64842/section/140238,jade,NA: JADE
4327,793,[1952]HCA 56).,"defendant is charged(Stapleton v The Queen (1952)86 CLR 358, 370; [1952]HCA 56). Queensland Supreme and District Courts Criminal Directions Benchbook (2026 Edition)",https://jade.io/article/64842,jade,NA: JADE
4329,794,189;,"capacity for moral judgment (R v Porter (1933)55 CLR 182, 189; [1933]HCA 1, approved in Stapleton v The Queen (1952)86 CLR",https://jade.io/article/63625/section/140775,jade,NA: JADE
4332,794,367;,"1, approved in Stapleton v The Queen (1952)86 CLR 358, 367; [1952]HCA 56; see also Willgoss v The Queen (1960)105 CLR",https://jade.io/article/64842/section/140204,jade,NA: JADE
4334,794,"(1960)105 CLR 295,","358, 367; [1952]HCA 56; see also Willgoss v The Queen (1960)105 CLR 295, 301; [1960]HCA 5). A defendant will lack that capacity if",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1960017454&pubNum=3586&originatingDoc=Ie9afb34087b011e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=6f0bc6a8e583427a85e8786324aa8a8a&contextData=(sc.Default)&comp=wlau,thomsonreuters,NA: thomsonreuters
4335,794,301;,"56; see also Willgoss v The Queen (1960)105 CLR 295, 301; [1960]HCA 5). A defendant will lack that capacity if he",https://jade.io/article/65467/section/141066,jade,NA: JADE
4336,794,[1960]HCA 5).,"see also Willgoss v The Queen (1960)105 CLR 295, 301; [1960]HCA 5). A defendant will lack that capacity if he or she",https://jade.io/article/65467,jade,NA: JADE
4337,794,"[2016]QCA 287,","was confirmed in LAI v Director of Public Prosecutions (Qld) [2016]QCA 287, where McMurdo P stated that the correct approach was that",https://www.queenslandjudgments.com.au/caselaw/qca/2016/287,queenslandjudgments,NA: QR
4338,794,[36],"in Stapleton. In the same case, Lyons J added at [36] that: ‘It follows that the primary question will always be",https://jade.io/article/504211/section/1155,jade,NA: JADE
4339,794,[1953]1 WLR 686;,"insane with respect to the act in question(R v Holmes [1953]1 WLR 686; R v Barry [1984]1 Qd R 74, 89). The court",https://www.iclr.co.uk/document/1950034427/casereport_53546/html,iclr,NA: ICLR
4340,794,"[1984]1 Qd R 74,","in question(R v Holmes [1953]1 WLR 686; R v Barry [1984]1 Qd R 74, 89). The court may act on other than expert evidence",https://www.queenslandjudgments.com.au/case/id/510430,queenslandjudgments,NA: QR
4341,794,89).,"[1953]1 WLR 686; R v Barry [1984]1 Qd R 74, 89). The court may act on other than expert evidence and",https://jade.io/citation/464947/section/140409,jade,NA: JADE
4342,794,[1978],"it and any history of mental abnormality’(Walton v The Queen [1978] AC 788, 793; see also R v Jennion [1962]1 WLR",https://www.iclr.co.uk/document/1971006226/casereport_37021/html,iclr,NA: ICLR
4344,794,793;,"history of mental abnormality’(Walton v The Queen [1978] AC 788, 793; see also R v Jennion [1962]1 WLR 317, 321). The",https://jade.io/citation/2845453/section/141018,jade,NA: JADE
4345,794,"[1962]1 WLR 317,","Queen [1978] AC 788, 793; see also R v Jennion [1962]1 WLR 317, 321). The jury is not obliged to accept the expert",https://www.iclr.co.uk/document/1961003844/casereport_88514/html,iclr,NA: ICLR
4346,794,321).,"788, 793; see also R v Jennion [1962]1 WLR 317, 321). The jury is not obliged to accept the expert medical",https://jade.io/citation/17648976/section/139943,jade,NA: JADE
4348,794,305-306;,"to throw doubt on it(R v Dick [1966]Qd R 301, 305-306; Taylor v The Queen (1978)45 FLR 343. Expert medical evidence",https://jade.io/citation/2419547,jade,NA: JADE
4350,794,305-306;,"to throw doubt on it(R v Dick [1966]Qd R 301, 305-306; Taylor v The Queen (1978)45 FLR 343. Expert medical evidence",https://jade.io/citation/2419547/section/140324,jade,NA: JADE
4351,794,(1978)45 FLR 343.,"v Dick [1966]Qd R 301, 305-306; Taylor v The Queen (1978)45 FLR 343. Expert medical evidence is not essential to support a defence",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1978152109&pubNum=5542&originatingDoc=If158fbd1816911e8b22785ae5ff38a3b&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=db7858ce30cc4592bc92ea1afe33c818&contextData=(sc.Default)&comp=wlau,thomsonreuters,NA: thomsonreuters
4352,794,(1970)120 CLR,"is insufficient evidence to support the defence(Lucas v The Queen (1970)120 CLR 171, 174; [1970]HCA 14). 17.5.3 Suggested Direction [Last reviewed: April",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1970085421&pubNum=3586&originatingDoc=Ic20beaa087a311e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=63818d4716b94619a8eed01f18f7640c&contextData=(sc.Default)&comp=wlau,thomsonreuters,NA: thomsonreuters
4354,794,174;,"to support the defence(Lucas v The Queen (1970)120 CLR 171, 174; [1970]HCA 14). 17.5.3 Suggested Direction [Last reviewed: April 2026] If",https://jade.io/article/66187/section/140362,jade,NA: JADE
4355,794,[1970]HCA 14).,"support the defence(Lucas v The Queen (1970)120 CLR 171, 174; [1970]HCA 14). 17.5.3 Suggested Direction [Last reviewed: April 2026] If you are",https://jade.io/article/66187,jade,NA: JADE
4357,797,[2018]2,"the burden of disproving s 22(2)beyond reasonable doubt(R v Perrin [2018]2 Qd R 174, 187). The offences created by ss 488(forgery/uttering)or",https://www.queenslandjudgments.com.au/case/id/512671,queenslandjudgments,NA: QR
4359,797,187).,"s 22(2)beyond reasonable doubt(R v Perrin [2018]2 Qd R 174, 187). The offences created by ss 488(forgery/uttering)or 408C(fraud)of the Code include",https://jade.io/article/546569/section/140083,jade,NA: JADE
4361,797,(1998)192 CLR,[2018]2 Qd R 174; see also Peters v The Queen (1998)192 CLR 493; [1998]HCA 7). A defendant acts in the exercise of,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1998448231&pubNum=3586&originatingDoc=I69ff84a087af11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=0088d8c62fd146d6a816db9458e68335&contextData=(sc.Default)&comp=wlau,thomsonreuters,NA: thomsonreuters
4363,797,[1998]HCA 7).,174; see also Peters v The Queen (1998)192 CLR 493; [1998]HCA 7). A defendant acts in the exercise of an honest claim,https://www.hcourt.gov.au/sites/default/files/eresources/2025-10-16/HCA/Peters%20v%20R%20%28M6-97%29%20%5B1998%5D%20HCA%207.pdf,hcourt,https://jade.io/article/68095
4364,797,"[1962]QWN 13,","are doing in relation to that property(see R v Pollard [1962]QWN 13, 29; R v Waine [2006]1 Qd R 458, 462-463 [27]).",https://www.queenslandjudgments.com.au/case/id/504876,queenslandjudgments,NA: QR
4365,797,29;,"in relation to that property(see R v Pollard [1962]QWN 13, 29; R v Waine [2006]1 Qd R 458, 462-463 [27]). An",https://jade.io/citation/11258430/section/140036,jade,NA: JADE
4366,797,"[2006]1 Qd R 458,","property(see R v Pollard [1962]QWN 13, 29; R v Waine [2006]1 Qd R 458, 462-463 [27]). An honest claim of right may stem from",https://www.queenslandjudgments.com.au/case/id/503812,queenslandjudgments,NA: QR
4367,797,462-463,"[1962]QWN 13, 29; R v Waine [2006]1 Qd R 458, 462-463 [27]). An honest claim of right may stem from a",https://jade.io/article/169011/section/140176,jade,NA: JADE
4369,797,"[1988]1 Qd R 289,","in a right the law does not recognise(R v Williams [1988]1 Qd R 289, 295). In R v Mill [2007]QCA 150, the Court noted",https://www.queenslandjudgments.com.au/case/id/508804,queenslandjudgments,NA: QR
4370,797,295).,"law does not recognise(R v Williams [1988]1 Qd R 289, 295). In R v Mill [2007]QCA 150, the Court noted at",https://jade.io/citation/437791/section/140610,jade,NA: JADE
4371,797,"[2007]QCA 150,","Williams [1988]1 Qd R 289, 295). In R v Mill [2007]QCA 150, the Court noted at [81] with approval the suggested direction",http://archive.sclqld.org.au/qjudgment/2007/QCA07-150.pdf,sclqld,https://jade.io/article/57029
4372,797,[81],"In R v Mill [2007]QCA 150, the Court noted at [81] with approval the suggested direction and its focus upon the",https://jade.io/article/57029/section/936,jade,NA: JADE
4375,799,336).,"v Taiters; Ex parte Attorney-General (Qld) [1997]1 Qd R 333, 336). In R v Trieu [2008]QCA 28, de Jersey CJ said",https://jade.io/article/165576/section/140110,jade,NA: JADE
4376,799,"[2008]QCA 28,","(Qld) [1997]1 Qd R 333, 336). In R v Trieu [2008]QCA 28, de Jersey CJ said at [32]: ‘The question to be",http://archive.sclqld.org.au/qjudgment/2008/QCA08-028.pdf,sclqld,https://jade.io/article/60026
4377,799,[32]:,"R v Trieu [2008]QCA 28, de Jersey CJ said at [32]: ‘The question to be addressed under s 23 is would",https://jade.io/article/60026/section/260,jade,NA: JADE
4378,799,[2010]QCA 6,no direction was called for. See also R v Coomer [2010]QCA 6 where a direction on accident was not required. The suggested,https://www.queenslandjudgments.com.au/caselaw/qca/2010/6,queenslandjudgments,NA: QR
4380,799,"370,","Callinan J in Stevens v The Queen (2005)227 CLR 319, 370, [160]; [2005]HCA 65; with whom McHugh J agreed. Identifying the",https://jade.io/article/340/section/140764,jade,NA: JADE
4384,800,[1999]QCA 101;,bone fractured by a blow. See also R v Camm [1999]QCA 101; R v Francisco [1999]QCA 212; R v Grimley [2000]QCA 64;,https://www.queenslandjudgments.com.au/caselaw/qca/1999/101,queenslandjudgments,NA: QR
4385,800,[1999]QCA 212;,See also R v Camm [1999]QCA 101; R v Francisco [1999]QCA 212; R v Grimley [2000]QCA 64; R v Coomer [2010]QCA 6.,https://www.queenslandjudgments.com.au/caselaw/qca/1999/212,queenslandjudgments,NA: QR
4386,800,[2000]QCA 64;,[1999]QCA 101; R v Francisco [1999]QCA 212; R v Grimley [2000]QCA 64; R v Coomer [2010]QCA 6. In R v Condon [2010]QCA,https://www.queenslandjudgments.com.au/caselaw/qca/2000/64,queenslandjudgments,NA: QR
4388,800,"[2010]QCA 117,","64; R v Coomer [2010]QCA 6. In R v Condon [2010]QCA 117, the Court of Appeal held that the relevant event was",http://archive.sclqld.org.au/qjudgment/2010/QCA10-117.pdf,sclqld,https://jade.io/article/148011
4389,800,[2005]QCA 138,"was a misdirection. However, earlier decisions in R v Stuart [2005]QCA 138 and R v Peachey [2006]QCA 162(to which the Court in",http://archive.sclqld.org.au/qjudgment/2005/QCA05-138.pdf,sclqld,https://jade.io/article/168851
4390,800,[2006]QCA 162(to,in R v Stuart [2005]QCA 138 and R v Peachey [2006]QCA 162(to which the Court in Condon was not referred)suggested that a,http://archive.sclqld.org.au/qjudgment/2006/QCA06-162.pdf,sclqld,https://jade.io/article/169290
4393,800,[32])).,"similar to those actually incurred’ (R v Peachey [2006]QCA 162, [32])). Such an approach was described as ‘arguably’ sufficient in R",https://jade.io/article/169290/section/260,jade,NA: JADE
4394,800,[2011]QCA 339.,"approach was described as ‘arguably’ sufficient in R v Wardle [2011]QCA 339. In Irwin v The Queen (2018)262 CLR 626, 646 [51];",http://archive.sclqld.org.au/qjudgment/2011/QCA11-339.pdf,sclqld,https://jade.io/article/258302
4395,800,"(2018)262 CLR 626,","R v Wardle [2011]QCA 339. In Irwin v The Queen (2018)262 CLR 626, 646 [51]; [2018]HCA 8, the High Court said that ‘[w]hat",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2043996343&pubNum=3586&originatingDoc=Iabded3c087ce11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=d9c3d4ff75cf4583be60595955e75e5d&contextData=(sc.Default)&comp=wlau,thomsonreuters,NA: thomsonreuters
4396,800,646,"[2011]QCA 339. In Irwin v The Queen (2018)262 CLR 626, 646 [51]; [2018]HCA 8, the High Court said that ‘[w]hat is",https://jade.io/article/574290/section/140879,jade,NA: JADE
4398,800,"[2018]HCA 8,","In Irwin v The Queen (2018)262 CLR 626, 646 [51]; [2018]HCA 8, the High Court said that ‘[w]hat is required is proof",https://www.hcourt.gov.au/sites/default/files/eresources/2018/HCA/8.pdf,hcourt,https://jade.io/article/574290
4399,800,(2002)211 CLR 193;,"error in such a direction. In Murray v The Queen (2002)211 CLR 193; [2002]HCA 26, the trial judge had not separated the concept",https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=2002381341&pubNum=3586&originatingDoc=Ic2b2acc087b511e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=07ee60af1e434ce2bed4811779ed16ed&contextData=(sc.Default)&comp=wlau,thomsonreuters,NA: thomsonreuters
4401,800,(1938)59 CLR 124;,deceased. Application to murder Notwithstanding dicta in R v Mullen (1938)59 CLR 124; [1938]HCA 12 and R v Fitzgerald (1999)106 A Crim R,https://anzlaw.thomsonreuters.com/Link/Document/FullText?findType=Y&serNum=1938029943&pubNum=3586&originatingDoc=I337a16c0879b11e8aca5bab3c9b3f468&refType=TG&originationContext=document&transitionType=DocumentItem&ppcid=723982183a664c0597a593e5ee5ca4d5&contextData=(sc.Default)&comp=wlau,thomsonreuters,NA: thomsonreuters
4402,800,[1938]HCA 12,murder Notwithstanding dicta in R v Mullen (1938)59 CLR 124; [1938]HCA 12 and R v Fitzgerald (1999)106 A Crim R 215; [1999]QCA,https://jade.io/article/64021,jade,NA: JADE
4403,800,(1999)106 A,Mullen (1938)59 CLR 124; [1938]HCA 12 and R v Fitzgerald (1999)106 A Crim R 215; [1999]QCA 109 that ‘accident’ is not relevant,https://anzlaw.thomsonreuters.com/Document/Ib03a237088d211e8aca5bab3c9b3f468/View/FullText.html?transitionType=Default&contextData=(sc.Default)&VR=3.0&RS=cblt1.0,thomsonreuters,NA: thomsonreuters
4405,800,[1999]QCA 109,12 and R v Fitzgerald (1999)106 A Crim R 215; [1999]QCA 109 that ‘accident’ is not relevant to an offence under s,https://www.queenslandjudgments.com.au/caselaw/qca/1999/109,queenslandjudgments,NA: QR
4410,801,"[94]-[102]),","17 Defences In Murray, Kirby J(at [94]-[102]), Callinan J(at [103]-[155]), and Gaudron J(at [1]-[24])concluded that a direction",https://jade.io/article/340/section/8211,jade,NA: JADE
4412,801,[1]-[24])concluded,"Murray, Kirby J(at [94]-[102]), Callinan J(at [103]-[155]), and Gaudron J(at [1]-[24])concluded that a direction on s 23 was required in a",https://jade.io/article/340/section/30107,jade,NA: JADE
4413,801,23,"[103]-[155]), and Gaudron J(at [1]-[24])concluded that a direction on s 23 was required in a trial on a charge of murder,",https://jade.io/article/340/section/139992,jade,NA: JADE
4414,801,[1962]Qd R 398,"par (b)’. Section 23(1A) Section 23(1A)effectively reinstates R v Martyr [1962]Qd R 398 as regards cases falling within its scope. In Martyr, the",https://www.queenslandjudgments.com.au/case/id/500054,queenslandjudgments,NA: QR
4416,805,[2018]QCA 258(per,"raises a mistake of fact ‘defence’, see R v Makary [2018]QCA 258(per Soffronoff P at[54]-[59])(Bond J agreeing at[94]). Philip McMurdo JA proposed",https://archive.sclqld.org.au/qjudgment/2018/QCA18-258.pdf,sclqld,https://jade.io/article/614197
4417,805,[2019],"the principles are applicable generally. (See also R v FAV [2019] QCA 299(Fraser JA at [5]-[6]),(Mullins AJA at [45]-[48]),(Henry J dissenting",https://archive.sclqld.org.au/qjudgment/2019/QCA19-299.pdf,sclqld,https://jade.io/article/695284
4419,805,"[5]-[6]),(Mullins","(See also R v FAV [2019] QCA 299(Fraser JA at [5]-[6]),(Mullins AJA at [45]-[48]),(Henry J dissenting at [108]-[111])and R v Kellett",https://jade.io/article/695284/section/1294,jade,NA: JADE
4420,805,"[45]-[48]),(Henry","v FAV [2019] QCA 299(Fraser JA at [5]-[6]),(Mullins AJA at [45]-[48]),(Henry J dissenting at [108]-[111])and R v Kellett [2020]QCA 199,(Morrison JA",https://jade.io/article/695284/section/5805,jade,NA: JADE
4421,805,[108]-[111])and,"299(Fraser JA at [5]-[6]),(Mullins AJA at [45]-[48]),(Henry J dissenting at [108]-[111])and R v Kellett [2020]QCA 199,(Morrison JA at [18]-[23])and(Mullins JA at",https://jade.io/article/695284/section/718,jade,NA: JADE
4422,805,"[2020]QCA 199,(Morrison","AJA at [45]-[48]),(Henry J dissenting at [108]-[111])and R v Kellett [2020]QCA 199,(Morrison JA at [18]-[23])and(Mullins JA at [128]-[129])). The directions to the",https://archive.sclqld.org.au/qjudgment/2020/QCA20-199.pdf,sclqld,https://jade.io/article/765112
4423,805,[18]-[23])and(Mullins,"dissenting at [108]-[111])and R v Kellett [2020]QCA 199,(Morrison JA at [18]-[23])and(Mullins JA at [128]-[129])). The directions to the jury should identify",https://jade.io/article/765112/section/14186,jade,NA: JADE
4424,805,[128]-[129])).,"R v Kellett [2020]QCA 199,(Morrison JA at [18]-[23])and(Mullins JA at [128]-[129])). The directions to the jury should identify the particular matters",https://jade.io/article/765112/section/4704,jade,NA: JADE
4426,805,[53]-[56]).,"the Crown has negatived the defence(R v Rope [2010]QCA 194, [53]-[56]). Matters relevant to a defendant’s belief Section 24(1)requires a subjectively",https://jade.io/article/196759/section/3490,jade,NA: JADE
